Sample_ID	Exp_level	Cancer_type	Tissue_type
TCGA-CN-4739-01A-02R-1514-07	5.86454328107133	HNSC	Cancer
TCGA-AC-A4ZE-01A-11R-A41B-07	2.02415582313493	BRCA	Cancer
TCGA-AO-A0JI-01A-21R-A056-07	0.666092964912703	BRCA	Cancer
TCGA-GL-7773-01A-11R-A32Z-07	1.80354447402422	KIRP	Cancer
TCGA-AG-4005-01A-01R-1119-07	3.12473320335936	READ	Cancer
TCGA-44-5645-01A-01R-1628-07	3.95638688902898	LUAD	Cancer
TCGA-19-2624-01A-01R-1850-01	0.752238345185168	GBM	Cancer
TCGA-DU-6393-01A-11R-1708-07	0.411225859865366	LGG	Cancer
TCGA-30-1862-01A-02R-1568-13	1.18104008038539	OV	Cancer
TCGA-FY-A3TY-11A-12R-A22U-07	2.76952539039751	THCA	Normal
TCGA-DJ-A13V-01A-11R-A10U-07	2.92420664817088	THCA	Cancer
TCGA-CN-6017-01A-11R-1686-07	32.8198416759861	HNSC	Cancer
TCGA-BH-A1F6-11B-94R-A13Q-07	2.24435025079844	BRCA	Normal
TCGA-AB-2874-03A-01T-0735-13	5.58792062011015	LAML	Cancer
TCGA-CD-5801-01A-11R-1602-13	15.2462712297012	STAD	Cancer
TCGA-CG-4440-01A-01R-1157-13	1.40828668286055	STAD	Cancer
TCGA-HF-7132-01A-11R-2055-13	6.74669665348387	STAD	Cancer
TCGA-BR-6852-11A-01R-1884-13	7.21383045119708	STAD	Normal
TCGA-DD-AAVR-01A-11R-A41C-07	4.1442845894049	LIHC	Cancer
TCGA-GS-A9TY-01A-11R-A39D-07	4.95780803297393	DLBC	Cancer
TCGA-F4-6856-01A-11R-1928-07	2.6467925576772	COAD	Cancer
TCGA-R8-A6YH-01A-21R-A32Q-07	0.150616695321703	LGG	Cancer
TCGA-BH-A1EW-11B-33R-A137-07	1.7997686614702	BRCA	Normal
TCGA-Q1-A5R3-01A-11R-A28H-07	6.20812235392358	CESC	Cancer
TCGA-EE-A20B-06A-11R-A18U-07	7.95006266870397	SKCM	Cancer
TCGA-77-8128-01A-11R-2247-07	0.680061986733797	LUSC	Cancer
TCGA-BQ-5892-01A-11R-1592-07	9.9479120918053	KIRP	Cancer
TCGA-UZ-A9PU-01A-11R-A42S-07	1.5803934490214	KIRP	Cancer
TCGA-HC-7821-01A-12R-2118-07	0.943914681801303	PRAD	Cancer
TCGA-D8-A1JT-01A-31R-A13Q-07	0.468726763537169	BRCA	Cancer
TCGA-58-A46J-01A-11R-A24H-07	2.88545338233336	LUSC	Cancer
TCGA-CJ-4903-01A-01R-1426-07	12.0961580281777	KIRC	Cancer
TCGA-FC-A6HD-01A-11R-A31N-07	0.359626130907825	PRAD	Cancer
TCGA-55-8094-01A-11R-2241-07	1.25813499333568	LUAD	Cancer
TCGA-B7-A5TJ-01A-11R-A31P-31	0.516705845260878	STAD	Cancer
TCGA-EM-A1YC-01A-11R-A14Y-07	1.63740664477098	THCA	Cancer
TCGA-44-5645-01A-01R-A278-07	3.12829365368986	LUAD	Cancer
TCGA-AJ-A3BK-01A-11R-A19W-07	3.11674392862952	UCEC	Cancer
TCGA-29-1777-01A-01R-1567-13	0.831480051087775	OV	Cancer
TCGA-CQ-6224-01A-11R-1915-07	4.09027115741148	HNSC	Cancer
TCGA-T2-A6X0-01A-11R-A34R-07	6.80038464579407	HNSC	Cancer
TCGA-BQ-7059-01A-11R-1965-07	5.77455225597818	KIRP	Cancer
TCGA-AY-6196-01A-11R-1723-07	10.6152458465688	COAD	Cancer
TCGA-CR-7386-01A-11R-2016-07	4.42150594261866	HNSC	Cancer
TCGA-BR-4371-01A-01R-1157-13	2.04711332933233	STAD	Cancer
TCGA-D7-A6F2-01A-12R-A31P-31	3.92372019247237	STAD	Cancer
TCGA-CN-A641-01A-11R-A30B-07	0.545013286925965	HNSC	Cancer
TCGA-WA-A7H4-01A-21R-A34R-07	2.47990538744801	HNSC	Cancer
TCGA-VQ-A94P-01A-13R-A414-31	3.45533265048346	STAD	Cancer
TCGA-S9-A6UB-01A-21R-A33Z-07	0.46256463500131	LGG	Cancer
TCGA-CR-6467-01A-11R-1873-07	17.1312062116636	HNSC	Cancer
TCGA-AG-4022-01A-01R-1736-07	4.98620426938759	READ	Cancer
TCGA-EE-A2MN-06A-11R-A18S-07	10.3729197060166	SKCM	Cancer
TCGA-EE-A20C-06A-11R-A18S-07	0.0928514501596874	SKCM	Cancer
TCGA-CR-7367-01A-11R-2016-07	3.71842049475028	HNSC	Cancer
TCGA-A7-A13E-11A-61R-A12P-07	4.02929489383721	BRCA	Normal
TCGA-G9-6367-01A-11R-1789-07	1.98214837704014	PRAD	Cancer
TCGA-DA-A1IA-06A-11R-A18S-07	1.31481783967349	SKCM	Cancer
TCGA-22-5472-01A-01R-1635-07	4.87370512748352	LUSC	Cancer
TCGA-D8-A1JG-01B-11R-A13Q-07	3.17089811478731	BRCA	Cancer
TCGA-CZ-5454-11A-01R-1503-07	1.2253583997982	KIRC	Normal
TCGA-EE-A184-06A-11R-A18S-07	12.6337215195977	SKCM	Cancer
TCGA-24-2262-01A-01R-1568-13	3.03005573839324	OV	Cancer
TCGA-10-0927-01A-02R-1564-13	0.397743695039012	OV	Cancer
TCGA-ZA-A8F6-01A-23R-A36D-31	1.32032767964397	STAD	Cancer
TCGA-E1-5318-01A-01R-1470-07	0.927801347775514	LGG	Cancer
TCGA-AC-A23H-11A-12R-A157-07	2.55644238830176	BRCA	Normal
TCGA-FI-A3PX-01A-11R-A22K-07	1.08166726988116	UCEC	Cancer
TCGA-KK-A6E6-01A-11R-A311-07	1.40398217672603	PRAD	Cancer
TCGA-FU-A57G-01A-11R-A26T-07	1.50275228732752	CESC	Cancer
TCGA-UZ-A9PS-05A-11R-A42S-07	4.05045291170736	KIRP	Cancer
TCGA-AP-A3K1-01A-11R-A213-07	0.840436487331011	UCEC	Cancer
TCGA-67-6217-01A-11R-1755-07	6.15690295233192	LUAD	Cancer
TCGA-EB-A3Y7-01A-11R-A239-07	0.404830022184964	SKCM	Cancer
TCGA-DU-A76L-01A-11R-A32Q-07	0.895587138452086	LGG	Cancer
TCGA-F4-6704-01A-11R-1839-07	3.29075950014775	COAD	Cancer
TCGA-UZ-A9PP-01A-11R-A42S-07	1.63981847398775	KIRP	Cancer
TCGA-A6-2674-01A-02R-A278-07	4.41378032866942	COAD	Cancer
TCGA-BR-8382-01A-11R-2402-13	13.0664235082634	STAD	Cancer
TCGA-EM-A4FO-01A-11R-A250-07	10.3551026443	THCA	Cancer
TCGA-KK-A8ID-01A-11R-A36G-07	0.691918148651238	PRAD	Cancer
TCGA-BQ-7055-01A-11R-1965-07	0.721332855428816	KIRP	Cancer
TCGA-BP-4327-01A-01R-1289-07	13.5425639501136	KIRC	Cancer
TCGA-34-2608-01A-02R-0851-07	4.79632488745541	LUSC	Cancer
TCGA-EC-A24G-01A-11R-A16F-07	5.90735622115569	UCEC	Cancer
TCGA-50-5068-01A-01R-1628-07	5.36782067812404	LUAD	Cancer
TCGA-49-6761-01A-31R-1949-07	13.9696433818668	LUAD	Cancer
TCGA-EJ-7315-01A-31R-2118-07	3.14115295887677	PRAD	Cancer
TCGA-18-3409-01A-01R-0980-07	1.87625383245703	LUSC	Cancer
TCGA-MT-A7BN-01A-12R-A34R-07	7.10006729042395	HNSC	Cancer
TCGA-S3-AA14-01A-11R-A41B-07	0.877566439528759	BRCA	Cancer
TCGA-CH-5741-01A-11R-1580-07	0.575253996924704	PRAD	Cancer
TCGA-06-0139-01A-01R-1849-01	14.9848337757972	GBM	Cancer
TCGA-VQ-A94U-01A-12R-A414-31	1.10110414644683	STAD	Cancer
TCGA-E2-A576-01A-11R-A31O-07	0.923293028263826	BRCA	Cancer
TCGA-DS-A1OB-01A-11R-A14Y-07	1.36948844653426	CESC	Cancer
TCGA-BH-A0RX-01A-21R-A084-07	15.8886304132119	BRCA	Cancer
TCGA-G6-A5PC-01A-11R-A33J-07	5.86245874909594	KIRC	Cancer
TCGA-DE-A4MC-01A-11R-A250-07	4.53609604797723	THCA	Cancer
TCGA-14-1034-01A-01R-1849-01	2.70755728867417	GBM	Cancer
TCGA-55-6986-11A-01R-1949-07	9.09938880807791	LUAD	Normal
TCGA-EM-A2OV-01A-11R-A206-07	2.48886256518042	THCA	Cancer
TCGA-GD-A3OQ-01A-32R-A220-07	0.815601596305735	BLCA	Cancer
TCGA-BR-8384-01A-21R-2402-13	5.69467736525083	STAD	Cancer
TCGA-B8-A8YJ-01A-13R-A39I-07	9.69819062547224	KIRC	Cancer
TCGA-PE-A5DC-01A-12R-A27Q-07	1.25658592499694	BRCA	Cancer
TCGA-P4-A5E7-01A-31R-A28H-07	1.17522639913627	KIRP	Cancer
TCGA-EJ-5504-01A-01R-1580-07	1.05258542003868	PRAD	Cancer
TCGA-EY-A1GO-01A-11R-A14D-07	0.53121076703761	UCEC	Cancer
TCGA-29-1763-01A-02R-1567-13	1.56666896416204	OV	Cancer
TCGA-A2-A0YC-01A-11R-A109-07	1.22635096070355	BRCA	Cancer
TCGA-E7-A3Y1-01A-11R-A22U-07	1.46238092125066	BLCA	Cancer
TCGA-XK-AAIR-01A-11R-A41O-07	1.71582830401088	PRAD	Cancer
TCGA-EL-A3ZL-11A-11R-A23N-07	1.3763514018701	THCA	Normal
TCGA-CV-7101-11A-01R-2016-07	0.378704804933413	HNSC	Normal
TCGA-D8-A1XJ-01A-11R-A14M-07	0.36031854967754	BRCA	Cancer
TCGA-OL-A66P-01A-11R-A31O-07	30.2011177489701	BRCA	Cancer
TCGA-E8-A418-01A-11R-A23N-07	2.10716282534817	THCA	Cancer
TCGA-53-7626-01A-12R-2066-07	9.77483672802857	LUAD	Cancer
TCGA-98-8023-01A-11R-2247-07	15.0454195208786	LUSC	Cancer
TCGA-B0-5812-01A-11R-1672-07	13.6599071392452	KIRC	Cancer
TCGA-ZF-A9RF-01A-11R-A38B-07	11.6077499326635	BLCA	Cancer
TCGA-FV-A4ZP-01A-12R-A266-07	4.02244680513141	LIHC	Cancer
TCGA-DB-A64R-01A-11R-A29R-07	0.153696046358141	LGG	Cancer
TCGA-B5-A0K0-01A-11R-A16W-07	12.4015377136463	UCEC	Cancer
TCGA-28-2514-01A-02R-1850-01	0.950835343951333	GBM	Cancer
TCGA-AG-3594-01A-02R-0821-07	10.7039744739262	READ	Cancer
TCGA-AN-A0XL-01A-11R-A10J-07	1.84475075145568	BRCA	Cancer
TCGA-ED-A7PZ-01A-11R-A33R-07	0.423758999160767	LIHC	Cancer
TCGA-C5-A0TN-01A-21R-A14Y-07	4.08364622157352	CESC	Cancer
TCGA-B6-A0WW-01A-11R-A109-07	0.599845435733781	BRCA	Cancer
TCGA-BJ-A2NA-11A-11R-A19O-07	7.10450084941608	THCA	Normal
TCGA-O2-A52S-01A-11R-A262-07	5.45675942463937	LUSC	Cancer
TCGA-XF-AAN5-01A-11R-A42T-07	12.3572833005775	BLCA	Cancer
TCGA-K4-A4AC-01A-21R-A26T-07	3.88322746684452	BLCA	Cancer
TCGA-BC-4072-01B-11R-A155-07	8.12712751195419	LIHC	Cancer
TCGA-CC-A5UE-01A-11R-A28V-07	1.02043075515368	LIHC	Cancer
TCGA-24-1413-01A-01R-1565-13	0.842062921287756	OV	Cancer
TCGA-BP-4784-01A-01R-1305-07	2.3970560487741	KIRC	Cancer
TCGA-CF-A5U8-01A-11R-A28M-07	0.764703334420586	BLCA	Cancer
TCGA-NH-A50V-01A-11R-A28H-07	2.03181197496957	COAD	Cancer
TCGA-CV-7089-01A-11R-2016-07	3.49310704947181	HNSC	Cancer
TCGA-AX-A1CE-01A-11R-A137-07	1.78327759539374	UCEC	Cancer
TCGA-FA-A7Q1-01A-11R-A38C-07	11.5125486438547	DLBC	Cancer
TCGA-AO-A12D-01A-11R-A115-07	4.31646381314695	BRCA	Cancer
TCGA-D3-A8GP-06A-11R-A37K-07	2.06640310854322	SKCM	Cancer
TCGA-FA-A6HO-01A-11R-A31O-07	87.8648672877108	DLBC	Cancer
TCGA-NG-A4VW-01A-11R-A28V-07	0.168118390750369	UCS	Cancer
TCGA-CV-5444-01A-02R-1514-07	10.0768448165044	HNSC	Cancer
TCGA-IQ-A6SG-01A-12R-A34R-07	1.44482797770092	HNSC	Cancer
TCGA-E9-A1N8-01A-11R-A144-07	0.592075947714815	BRCA	Cancer
TCGA-BQ-5890-11A-01R-1592-07	5.45248954146314	KIRP	Normal
TCGA-DF-A2KZ-01A-11R-A213-07	2.11890863867974	UCEC	Cancer
TCGA-S9-A7J0-01A-11R-A34F-07	0.186290938135829	LGG	Cancer
TCGA-CC-A9FU-01A-11R-A37K-07	2.04536993670203	LIHC	Cancer
TCGA-XF-A8HB-01A-11R-A36F-07	0.169795314403937	BLCA	Cancer
TCGA-WT-AB44-01A-11R-A41B-07	0.767098405554908	BRCA	Cancer
TCGA-66-2787-01A-01R-0980-07	9.55331854914566	LUSC	Cancer
TCGA-S9-A6TY-01A-12R-A32Q-07	0.186363996994618	LGG	Cancer
TCGA-KO-8410-01A-11R-2315-07	1.6089140407595	KICH	Cancer
TCGA-KK-A59Z-01A-12R-A26U-07	1.68670803795753	PRAD	Cancer
TCGA-B5-A0K8-01A-11R-A14M-07	4.91715638438406	UCEC	Cancer
TCGA-EB-A5KH-06A-11R-A27Q-07	0.943983454922816	SKCM	Cancer
TCGA-DB-A4XD-01A-11R-A27Q-07	0.215538561635423	LGG	Cancer
TCGA-BR-7959-01A-11R-2343-13	1.7363530308961	STAD	Cancer
TCGA-R8-A6ML-01A-11R-A32Q-07	0.513315091521898	LGG	Cancer
TCGA-AB-2931-03A-01T-0740-13	7.97100477689728	LAML	Cancer
TCGA-BT-A20Q-01A-11R-A14Y-07	2.93480753950003	BLCA	Cancer
TCGA-B5-A11W-01A-12R-A118-07	1.19324818824452	UCEC	Cancer
TCGA-B0-4712-01A-01R-1503-07	8.77771420997915	KIRC	Cancer
TCGA-AN-A0FD-01A-11R-A034-07	1.9219888566628	BRCA	Cancer
TCGA-AG-3602-01A-02R-0826-07	5.00052383464224	READ	Cancer
TCGA-HC-8265-01A-11R-2263-07	1.86706466914142	PRAD	Cancer
TCGA-AC-A2FB-11A-13R-A17B-07	3.85755278681465	BRCA	Normal
TCGA-RC-A7S9-01A-11R-A33R-07	2.12391866234455	LIHC	Cancer
TCGA-B5-A3FC-01A-11R-A22K-07	18.0173601434646	UCEC	Cancer
TCGA-TQ-A7RV-01A-21R-A34F-07	0.278090588749006	LGG	Cancer
TCGA-CF-A9FF-01A-11R-A38B-07	1.22518414547158	BLCA	Cancer
TCGA-CZ-5984-11A-01R-1672-07	1.57825547278051	KIRC	Normal
TCGA-EJ-5499-01A-01R-1580-07	1.74039277279675	PRAD	Cancer
TCGA-BH-A0C3-01A-21R-A12P-07	3.77391658768231	BRCA	Cancer
TCGA-V1-A9ZI-01A-11R-A41O-07	1.59091262212322	PRAD	Cancer
TCGA-CZ-5463-11A-01R-1503-07	1.56374069446572	KIRC	Normal
TCGA-CV-7183-11A-01R-2016-07	0.908614801579975	HNSC	Normal
TCGA-CC-A7IF-01A-11R-A33J-07	0.791790324666896	LIHC	Cancer
TCGA-RD-A8N4-01A-21R-A36D-31	2.5067995452653	STAD	Cancer
TCGA-FI-A3PV-01A-11R-A22K-07	0.764641956381469	UCEC	Cancer
TCGA-DU-5871-01A-12R-1708-07	0.306915644998272	LGG	Cancer
TCGA-FI-A2CX-01A-11R-A17B-07	62.2391947613882	UCEC	Cancer
TCGA-EA-A410-01A-11R-A32Y-07	5.4019088743445	CESC	Cancer
TCGA-OR-A5K5-01A-11R-A29S-07	0.237128922337969	ACC	Cancer
TCGA-J4-A6G1-01A-11R-A311-07	6.82601588704132	PRAD	Cancer
TCGA-CG-5722-01A-21R-1602-13	23.2656760812074	STAD	Cancer
TCGA-55-8087-01A-11R-2241-07	1.5489391258259	LUAD	Cancer
TCGA-DW-7837-01A-11R-2139-07	4.24934518027573	KIRP	Cancer
TCGA-J1-A4AH-01A-31R-A24H-07	1.45470124881734	LUSC	Cancer
TCGA-BR-A4J7-01A-31R-A251-31	8.16744077108288	STAD	Cancer
TCGA-B8-4153-01B-11R-1672-07	9.34831113017624	KIRC	Cancer
TCGA-CK-5913-01A-11R-1653-07	4.57798898542527	COAD	Cancer
TCGA-CN-A63U-01A-11R-A30B-07	0.531393093989938	HNSC	Cancer
TCGA-AZ-4323-01A-21R-1839-07	6.74780706405687	COAD	Cancer
TCGA-HU-A4GH-11A-11R-A36D-31	1.4948874936568	STAD	Normal
TCGA-KL-8336-11A-01R-2315-07	3.86821790688112	KICH	Normal
TCGA-13-1512-01A-01R-1565-13	2.84784846859095	OV	Cancer
TCGA-AA-3982-01A-02R-1022-07	3.10170380870107	COAD	Cancer
TCGA-Q1-A5R2-01A-11R-A28H-07	8.46808150857519	CESC	Cancer
TCGA-G7-A8LC-01A-11R-A36F-07	2.37950400407038	KIRP	Cancer
TCGA-HT-7480-01A-11R-2090-07	0.147636881786916	LGG	Cancer
TCGA-EW-A1P3-01A-11R-A144-07	0.73082484322298	BRCA	Cancer
TCGA-G3-AAV4-01A-11R-A38B-07	0.93783469466178	LIHC	Cancer
TCGA-BW-A5NP-01A-11R-A27V-07	0.934231668406515	LIHC	Cancer
TCGA-67-3771-01A-01R-0946-07	7.46779355813203	LUAD	Cancer
TCGA-D3-A8GE-06A-11R-A37K-07	5.85395810048268	SKCM	Cancer
TCGA-EK-A2PL-01A-11R-A18M-07	1.96156110361323	CESC	Cancer
TCGA-DB-A75K-01A-11R-A32Q-07	0.857489708530585	LGG	Cancer
TCGA-CA-5255-01A-11R-1839-07	0.435798437300907	COAD	Cancer
TCGA-77-7463-01A-11R-2045-07	1.10097214630979	LUSC	Cancer
TCGA-A2-A4RY-01A-31R-A266-07	2.82274758126917	BRCA	Cancer
TCGA-CZ-4856-01A-02R-1426-07	20.1271516499265	KIRC	Cancer
TCGA-CM-6170-01A-11R-1653-07	1.34704925133731	COAD	Cancer
TCGA-B5-A0JZ-01A-11R-A040-07	10.795268952223	UCEC	Cancer
TCGA-B6-A0X1-01A-11R-A109-07	11.3448421028241	BRCA	Cancer
TCGA-B5-A11E-01A-11R-A10J-07	4.63020159793187	UCEC	Cancer
TCGA-13-1404-01A-01R-1565-13	0.57652208963444	OV	Cancer
TCGA-EL-A3TA-11A-12R-A22L-07	1.75156337376633	THCA	Normal
TCGA-D8-A1JS-01A-11R-A13Q-07	0.433063511800145	BRCA	Cancer
TCGA-CG-5724-01A-11R-1602-13	3.03641031082832	STAD	Cancer
TCGA-60-2710-01A-01R-0851-07	5.28223398366347	LUSC	Cancer
TCGA-98-A53D-01A-32R-A262-07	7.52677482374331	LUSC	Cancer
TCGA-KM-8476-01A-11R-2315-07	1.6458163039604	KICH	Cancer
TCGA-D1-A1O7-01A-11R-A14D-07	1.21067092533974	UCEC	Cancer
TCGA-24-1557-01A-01R-1566-13	0.343590717160321	OV	Cancer
TCGA-DU-6401-01A-11R-1708-07	0.807991862189507	LGG	Cancer
TCGA-G9-6347-01A-11R-A31N-07	3.23933789760604	PRAD	Cancer
TCGA-G6-A8L7-01A-11R-A37O-07	15.1054140648498	KIRC	Cancer
TCGA-B8-5165-01A-01R-1420-07	7.56178261946996	KIRC	Cancer
TCGA-CZ-5452-11A-01R-1503-07	0.432946622673739	KIRC	Normal
TCGA-HT-7677-01A-11R-2256-07	0.709928125992038	LGG	Cancer
TCGA-QH-A6X4-01A-51R-A32Q-07	0.13745182402129	LGG	Cancer
TCGA-G9-6377-01A-11R-1965-07	1.50528282112302	PRAD	Cancer
TCGA-AY-A54L-01A-11R-A28H-07	0.645668031433222	COAD	Cancer
TCGA-B5-A0K2-01A-12R-A104-07	5.40993948859208	UCEC	Cancer
TCGA-HC-7747-11A-01R-2118-07	0.458821431826167	PRAD	Normal
TCGA-D7-A4YU-01A-21R-A251-31	10.0082894002131	STAD	Cancer
TCGA-18-5592-01A-01R-1635-07	14.0823946152563	LUSC	Cancer
TCGA-RY-A845-01A-11R-A36H-07	0.144245290201198	LGG	Cancer
TCGA-EM-A2CN-01A-11R-A19O-07	0.168070931553071	THCA	Cancer
TCGA-DV-5574-01A-01R-1541-07	10.5787546360948	KIRC	Cancer
TCGA-XV-AAZW-01A-12R-A40A-07	0.54606497398075	SKCM	Cancer
TCGA-DD-AAEI-01A-11R-A41C-07	1.55446725765652	LIHC	Cancer
TCGA-P4-A5EB-01A-11R-A28H-07	0.870797709509094	KIRP	Cancer
TCGA-AH-6544-01A-11R-1830-07	0.203191404289763	READ	Cancer
TCGA-OR-A5KY-01A-11R-A29S-07	0.26416166421235	ACC	Cancer
TCGA-33-4547-01A-01R-1201-07	1.79846471195492	LUSC	Cancer
TCGA-D1-A1O5-01A-11R-A14D-07	0.395613321127829	UCEC	Cancer
TCGA-DD-AAEE-01A-11R-A41C-07	0.830421835795489	LIHC	Cancer
TCGA-EO-A2CH-01A-11R-A180-07	0.961642326019958	UCEC	Cancer
TCGA-AG-A036-01A-12R-A083-07	2.92057994610948	READ	Cancer
TCGA-05-4418-01A-01R-1206-07	6.68884982575612	LUAD	Cancer
TCGA-IM-A3ED-01A-11R-A206-07	2.33707315070287	THCA	Cancer
TCGA-EJ-7123-01A-11R-1965-07	0.526756776868193	PRAD	Cancer
TCGA-CV-6937-01A-11R-2016-07	0.88659413164805	HNSC	Cancer
TCGA-09-2056-01B-01R-1568-13	1.21422642025393	OV	Cancer
TCGA-53-A4EZ-01A-12R-A24X-07	1.57741070853203	LUAD	Cancer
TCGA-B3-4103-01A-02R-1351-07	1.1764034845523	KIRP	Cancer
TCGA-V1-A8X3-01A-11R-A37L-07	1.02456550708147	PRAD	Cancer
TCGA-21-5782-01A-01R-1635-07	4.42275046436589	LUSC	Cancer
TCGA-55-8206-01A-11R-2241-07	2.44072312351944	LUAD	Cancer
TCGA-BR-8680-01A-11R-2402-13	0.451458994932069	STAD	Cancer
TCGA-55-6984-01A-11R-1949-07	2.29414495359146	LUAD	Cancer
TCGA-NI-A8LF-01A-11R-A36F-07	2.09402930133681	LIHC	Cancer
TCGA-A2-A04U-01A-11R-A115-07	0.479977605021084	BRCA	Cancer
TCGA-UF-A71A-01A-22R-A34R-07	0.446399540423459	HNSC	Cancer
TCGA-DD-A118-01A-11R-A131-07	0.949663634855561	LIHC	Cancer
TCGA-XV-A9VZ-01A-11R-A38C-07	0.448973154125122	SKCM	Cancer
TCGA-CV-A6JZ-01A-11R-A31N-07	16.7192930665718	HNSC	Cancer
TCGA-95-7948-01A-11R-2187-07	1.25838714036361	LUAD	Cancer
TCGA-HU-A4H8-01A-11R-A251-31	1.66345513025148	STAD	Cancer
TCGA-DI-A2QY-01A-12R-A19W-07	0.425565491894843	UCEC	Cancer
TCGA-LL-A6FP-01A-11R-A31O-07	0.235344265375335	BRCA	Cancer
TCGA-37-4130-01A-01R-1100-07	39.1159427287037	LUSC	Cancer
TCGA-DU-8167-01A-11R-2256-07	0.432563156853047	LGG	Cancer
TCGA-AP-A0LS-01A-11R-A14D-07	5.16888391559924	UCEC	Cancer
TCGA-VQ-A8DV-01A-12R-A36D-31	0.730857936404614	STAD	Cancer
TCGA-CQ-5330-01A-01R-1686-07	13.3152441961413	HNSC	Cancer
TCGA-IQ-7631-01A-11R-2081-07	0.280570025855032	HNSC	Cancer
TCGA-FJ-A3ZF-01A-11R-A23N-07	0.178063202074526	BLCA	Cancer
TCGA-E1-A7YE-01A-11R-A34F-07	0.534148255075595	LGG	Cancer
TCGA-AJ-A8CW-01A-11R-A37O-07	2.13136798652846	UCEC	Cancer
TCGA-A5-A0GW-01A-11R-A16W-07	13.6328377922492	UCEC	Cancer
TCGA-CV-7446-01A-11R-2232-07	1.90472046855331	HNSC	Cancer
TCGA-DD-A73E-01A-12R-A32O-07	0.768868989442568	LIHC	Cancer
TCGA-25-2396-01A-01R-1569-13	4.27393290511825	OV	Cancer
TCGA-R2-A69V-01A-11R-A32P-07	31.0143507513496	CESC	Cancer
TCGA-73-4670-01A-01R-1206-07	2.0758437915772	LUAD	Cancer
TCGA-GD-A3OQ-11A-21R-A220-07	2.78123663148392	BLCA	Normal
TCGA-UF-A7JH-01A-21R-A34R-07	2.53850108816595	HNSC	Cancer
TCGA-EB-A5VU-01A-21R-A32P-07	1.11734539334261	SKCM	Cancer
TCGA-MX-A666-01A-11R-A31P-31	1.67847008288484	STAD	Cancer
TCGA-BS-A0UA-01A-11R-A118-07	3.53087566520945	UCEC	Cancer
TCGA-60-2713-01A-01R-0851-07	10.4454091158835	LUSC	Cancer
TCGA-DD-AAEA-01A-11R-A41C-07	1.630536450101	LIHC	Cancer
TCGA-AN-A0AR-01A-11R-A00Z-07	0.478112870479934	BRCA	Cancer
TCGA-43-2581-01A-01R-0851-07	8.64353948263468	LUSC	Cancer
TCGA-55-7726-01A-11R-2170-07	0.954035231619289	LUAD	Cancer
TCGA-A5-A0GN-01A-11R-A040-07	3.64619303198335	UCEC	Cancer
TCGA-B8-5549-01A-01R-1541-07	11.8855778129027	KIRC	Cancer
TCGA-DJ-A2Q4-01A-21R-A18C-07	1.74052336586046	THCA	Cancer
TCGA-P4-AAVK-01A-11R-A42S-07	1.32736583445254	KIRP	Cancer
TCGA-BJ-A45G-01A-11R-A23W-07	1.27338758018912	THCA	Cancer
TCGA-QH-A65R-01A-21R-A31N-07	0.232454647320166	LGG	Cancer
TCGA-MV-A51V-01A-11R-A26T-07	0.254367084166769	BLCA	Cancer
TCGA-XV-AAZV-01A-11R-A40A-07	7.88799819361199	SKCM	Cancer
TCGA-DD-A1EH-11A-11R-A131-07	1.08618313621233	LIHC	Normal
TCGA-60-2721-01A-01R-0851-07	13.7152228284916	LUSC	Cancer
TCGA-DD-A115-01A-11R-A131-07	2.24189021339782	LIHC	Cancer
TCGA-09-2054-01A-01R-1568-13	0.804978929853204	OV	Cancer
TCGA-4B-A93V-01A-11R-A39D-07	5.64586166620494	LUAD	Cancer
TCGA-28-5220-01A-01R-1850-01	0.559608706521765	GBM	Cancer
TCGA-97-A4LX-01A-11R-A24X-07	10.0174726521282	LUAD	Cancer
TCGA-CV-6945-01A-11R-1915-07	0.5278296978012	HNSC	Cancer
TCGA-A8-A09K-01A-11R-A00Z-07	4.45703042660206	BRCA	Cancer
TCGA-KK-A6E1-01A-11R-A311-07	1.02993516333844	PRAD	Cancer
TCGA-AC-A8OP-01A-11R-A36F-07	1.64114728900001	BRCA	Cancer
TCGA-B3-3925-01A-02R-1351-07	2.26841312735424	KIRP	Cancer
TCGA-44-2657-11A-01R-1758-07	13.7418317022173	LUAD	Normal
TCGA-HT-7695-01A-11R-2256-07	0.154826932784158	LGG	Cancer
TCGA-O8-A75V-01A-11R-A32O-07	2.31891338012034	LIHC	Cancer
TCGA-GC-A3RD-01A-12R-A22U-07	0.996679026679069	BLCA	Cancer
TCGA-CV-5442-01A-01R-1514-07	0.777047487415641	HNSC	Cancer
TCGA-A8-A096-01A-11R-A00Z-07	2.944946314883	BRCA	Cancer
TCGA-AO-A128-01A-11R-A10J-07	46.7761000768987	BRCA	Cancer
TCGA-BP-4960-01A-01R-1334-07	9.99525932813769	KIRC	Cancer
TCGA-FP-A9TM-01A-11R-A39E-31	2.33393916149759	STAD	Cancer
TCGA-BH-A18V-06A-11R-A213-07	17.2536665845134	BRCA	Cancer
TCGA-WY-A858-01A-11R-A36H-07	0.56092640206569	LGG	Cancer
TCGA-KL-8328-01A-11R-2315-07	0.2977272404577	KICH	Cancer
TCGA-IQ-A6SH-01A-12R-A34R-07	11.7906680593119	HNSC	Cancer
TCGA-FD-A5BS-01A-21R-A26T-07	61.7427695542454	BLCA	Cancer
TCGA-DV-A4VX-01A-11R-A266-07	5.03248811637024	KIRC	Cancer
